STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,YEAR
Texas,480445.0,7.0,2.0,None,6,March,1:00am-1:59am,47,Motor Vehicle In-Transport,Front-to-Front,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Applicable,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Datsun/Nissan,47.0,Datsun/Nissan Altima,"4-door sedan, hardtop",2015.0,1N4AL3AP0FC2,1,N,4,A,L,3,A,P,0,F,C,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480456.0,2.0,1.0,01,7,March,4:00pm-4:59pm,12,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,GMC,401.0,GMC Jimmy/Typhoon/Envoy,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2002.0,1GKDT13S9224,1,G,K,D,T,1,3,S,9,2,2,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480459.0,2.0,1.0,01,8,March,7:00pm-7:59pm,16,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,GMC,421.0,GMC Fullsize Jimmy/Yukon,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2001.0,1GKEC13T91R2,1,G,K,E,C,1,3,T,9,1,R,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,11 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,Vehicle Registration for Handicapped,None,No or Not Reported,0.0,2015
Texas,480469.0,2.0,1.0,None,10,March,12:00pm-12:59pm,8,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,881.0,Freightliner Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2002.0,1FUJA6CG22LH,1,F,U,J,A,6,C,G,2,2,L,H,One Trailing Unit,US DOT,2064282,572064282,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Dump,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left-Back Side,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480524.0,2.0,2.0,01,14,March,9:00pm-9:59pm,55,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,GMC,481.0,"GMC C, K, R, V-series pickup/     Sierra","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",1999.0,1GTEC14T6XZ5,1,G,T,E,C,1,4,T,6,X,Z,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480602.0,3.0,2.0,None,29,March,1:00am-1:59am,17,Motor Vehicle In-Transport,Front-to-Rear,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chrysler,43.0,Chrysler Sebring,"4-door sedan, hardtop",2007.0,1C3LC46KX7N6,1,C,3,L,C,4,6,K,X,7,N,6,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,No Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480612.0,4.0,3.0,None,4,March,7:00pm-7:59pm,36,Motor Vehicle In-Transport,Front-to-Rear,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Datsun/Nissan,47.0,Datsun/Nissan Altima,"2-door sedan,hardtop,coupe",2009.0,1N4AL24E39C1,1,N,4,A,L,2,4,E,3,9,C,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480751.0,6.0,5.0,None,12,April,2:00am-2:59am,28,Motor Vehicle In-Transport,Sideswipe - Same Direction,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,481.0,"Chevrolet C, K, R, V-series pickup/Silverado","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2014.0,3GCPCREC7EG4,3,G,C,P,C,R,E,C,7,E,G,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480751.0,7.0,5.0,02,12,April,2:00am-2:59am,28,Motor Vehicle In-Transport,Sideswipe - Same Direction,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,9.0,Chevrolet Camaro,"2-door sedan,hardtop,coupe",2012.0,2G1FA1E33C91,2,G,1,F,A,1,E,3,3,C,9,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480751.0,8.0,5.0,None,12,April,2:00am-2:59am,28,Motor Vehicle In-Transport,Sideswipe - Same Direction,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,481.0,"Chevrolet C, K, R, V-series pickup/Silverado","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2007.0,3GCEC13J77G5,3,G,C,E,C,1,3,J,7,7,G,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480751.0,9.0,5.0,02,12,April,2:00am-2:59am,28,Motor Vehicle In-Transport,Sideswipe - Same Direction,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,37.0,Chevrolet Malibu/Malibu Maxx,"4-door sedan, hardtop",2009.0,1G1ZH57B49F1,1,G,1,Z,H,5,7,B,4,9,F,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left-Back Side,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480761.0,2.0,1.0,None,16,April,1:00am-1:59am,57,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Toyota,402.0,Toyota RAV4 *,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1998.0,JT3GP10V5W00,J,T,3,G,P,1,0,V,5,W,0,0,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,11 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480772.0,2.0,1.0,02,19,April,1:00am-1:59am,57,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,21.0,Dodge Magnum,Station Wagon (excluding van and truck based),2006.0,2D4FV47T16H3,2,D,4,F,V,4,7,T,1,6,H,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480772.0,3.0,1.0,02,19,April,1:00am-1:59am,57,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,481.0,Ford F-Series pickup,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2004.0,1FTSW30P24EB,1,F,T,S,W,3,0,P,2,4,E,B,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Parked Motor Vehicle,None,None,No or Not Reported,0.0,2015
Texas,480813.0,2.0,1.0,01,31,March,4:00pm-4:59pm,4,Working Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Texas,Vehicle Registered as Business/Company/Government Vehicle,International Harvester/Navistar,881.0,International Harvester/Navistar Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (19,500 lbs. < GVWR < or = 26,000 lbs.)",2009.0,1HTMMAAM29H6,1,H,T,M,M,A,A,M,2,9,H,6,No Trailing Units,US DOT,2425576,572425576,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Working Motor Vehicle,None,None,No or Not Reported,0.0,2015
Texas,480827.0,3.0,2.0,None,15,April,12:00pm-12:59pm,30,Motor Vehicle In-Transport,Angle,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,482.0,Dodge Ram Pickup,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",1997.0,3B7KF23DXVM5,3,B,7,K,F,2,3,D,X,V,M,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480831.0,3.0,2.0,04,17,April,9:00pm-9:59pm,45,Motor Vehicle In-Transport,Front-to-Rear,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,2.0,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)","4-door sedan, hardtop",2013.0,2G1WC5E3XD12,2,G,1,W,C,5,E,3,X,D,1,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,8 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480831.0,4.0,2.0,03,17,April,9:00pm-9:59pm,45,Motor Vehicle In-Transport,Front-to-Rear,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chrysler,441.0,Chrysler Town and Country,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2014.0,2C4RC1GG6ER4,2,C,4,R,C,1,G,G,6,E,R,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,11 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,480984.0,2.0,1.0,01,2,April,11:00pm-11:59pm,36,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,27.0,Dodge Journey,Station Wagon (excluding van and truck based),2013.0,3C4PDCAB5DT7,3,C,4,P,D,C,A,B,5,D,T,7,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,1.0,2015
Texas,481012.0,2.0,1.0,None,13,May,10:00am-10:59am,58,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Saturn,7.0,Saturn Ion,"4-door sedan, hardtop",2005.0,1G8AF52FX5Z1,1,G,8,A,F,5,2,F,X,5,Z,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,9 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481021.0,2.0,1.0,None,15,May,0:00am-0:59am,55,Working Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Texas,Vehicle Registered as Business/Company/Government Vehicle,International Harvester/Navistar,881.0,International Harvester/Navistar Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (GVWR > 26,000 lbs.)",1996.0,1HTSCAAN6TH2,1,H,T,S,C,A,A,N,6,T,H,2,No Trailing Units,None,None,None,"26,001 lbs. or more","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Dump,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481080.0,2.0,1.0,None,15,April,1:00am-1:59am,15,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,442.0,Ford Windstar,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2002.0,2FMDA50402BA,2,F,M,D,A,5,0,4,0,2,B,A,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,3 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481184.0,6.0,5.0,05,27,May,4:00pm-4:59pm,40,Motor Vehicle In-Transport,Front-to-Rear,Motor Vehicle Not In-Transport Within the Trafficway,No,California,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Datsun/Nissan,421.0,Datsun/Nissan Pathfinder Armada,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2006.0,5N1AA08A36N7,5,N,1,A,A,0,8,A,3,6,N,7,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481275.0,2.0,1.0,None,8,June,1:00am-1:59am,39,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,881.0,Freightliner Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2006.0,1FUJBBCK36PV,1,F,U,J,B,B,C,K,3,6,P,V,One Trailing Unit,US DOT,2193278,572193278,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481289.0,3.0,2.0,None,13,June,1:00pm-1:59pm,29,Motor Vehicle In-Transport,Front-to-Rear,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,421.0,Chevrolet Fullsize Blazer/Tahoe,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",1999.0,1GNEC13R4XJ5,1,G,N,E,C,1,3,R,4,X,J,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481319.0,2.0,1.0,None,12,June,0:00am-0:59am,45,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Cadillac,18.0,Cadillac CTS/CTC,"2-door sedan,hardtop,coupe",2011.0,1G6DP1ED8B01,1,G,6,D,P,1,E,D,8,B,0,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
Texas,481319.0,3.0,1.0,None,12,June,0:00am-0:59am,45,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Other Make,806.0,Other Make Hino,"Single-unit straight truck or Cab-Chassis (19,500 lbs. < GVWR < or = 26,000 lbs.)",2012.0,5PVNJ8JPXC4S,5,P,V,N,J,8,J,P,X,C,4,S,No Trailing Units,None,None,None,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Other,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2015
